embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
BPN,001,4101,BPN,PK-GHH,CGK,26042026,1605,26042026,1815,33H
BPN,001,4101,CGK,PK-GHH,MED,26042026,1915,27042026,0515,33H
BPN,001,4201,MED,PK-GHH,BPN,27042026,0645,27042026,1820,33H
BPN,002,4102,BPN,PK-GHH,CGK,28042026,1550,28042026,1800,33H
BPN,002,4102,CGK,PK-GHH,MED,28042026,1900,29042026,0500,33H
BPN,002,4202,MED,PK-GHH,BPN,29042026,0630,29042026,1805,33H
BPN,003,4103,BPN,PK-GHH,CGK,30042026,0805,30042026,1015,33H
BPN,003,4103,CGK,PK-GHH,MED,30042026,1115,30042026,2115,33H
BPN,003,4203,MED,PK-GHH,BPN,30042026,2245,01052026,1020,33H
BPN,004,4104,BPN,PK-GHH,CGK,01052026,1750,01052026,2000,33H
BPN,004,4104,CGK,PK-GHH,MED,01052026,2100,02052026,0700,33H
BPN,004,4204,MED,PK-GHH,BPN,02052026,0830,02052026,2005,33H
BPN,005,4105,BPN,PK-GHH,CGK,03052026,0750,03052026,1000,33H
BPN,005,4105,CGK,PK-GHH,MED,03052026,1100,03052026,2100,33H
BPN,005,4205,MED,PK-GHH,BPN,03052026,2230,04052026,1005,33H
BPN,006,4106,BPN,PK-GHH,CGK,04052026,1750,04052026,2000,33H
BPN,006,4106,CGK,PK-GHH,MED,04052026,2100,05052026,0700,33H
BPN,006,4206,MED,PK-GHH,BPN,05052026,0830,05052026,2005,33H
BPN,007,4107,BPN,PK-GHH,CGK,06052026,0350,06052026,0600,33H
BPN,007,4107,CGK,PK-GHH,MED,06052026,0700,06052026,1700,33H
BPN,007,4207,MED,PK-GHH,BPN,06052026,1830,07052026,0605,33H
BPN,008,4108,BPN,PK-GHH,CGK,07052026,1400,07052026,1610,33H
BPN,008,4108,CGK,PK-GHH,JED,07052026,1710,08052026,0300,33H
BPN,008,4208,JED,PK-GHH,BPN,08052026,0430,08052026,1620,33H
BPN,009,4109,BPN,PK-GHH,CGK,08052026,2355,09052026,0205,33H
BPN,009,4109,CGK,PK-GHH,JED,09052026,0305,09052026,1255,33H
BPN,009,4209,JED,PK-GHH,BPN,09052026,1425,10052026,0215,33H
BPN,010,4110,BPN,PK-GHH,CGK,10052026,1200,10052026,1410,33H
BPN,010,4110,CGK,PK-GHH,JED,10052026,1510,11052026,0100,33H
BPN,010,4210,JED,PK-GHH,BPN,11052026,0230,11052026,1420,33H
BPN,011,4111,BPN,PK-GHH,CGK,11052026,2300,12052026,0110,33H
BPN,011,4111,CGK,PK-GHH,JED,12052026,0210,12052026,1200,33H
BPN,011,4211,JED,PK-GHH,BPN,12052026,1330,13052026,0120,33H
BPN,012,4112,BPN,PK-GHH,CGK,13052026,0840,13052026,1050,33H
BPN,012,4112,CGK,PK-GHH,JED,13052026,1150,13052026,2140,33H
BPN,012,4212,JED,PK-GHH,BPN,13052026,2310,14052026,1100,33H
BPN,013,4113,BPN,PK-GHH,CGK,15052026,0000,15052026,0210,33H
BPN,013,4113,CGK,PK-GHH,JED,15052026,0310,15052026,1300,33H
BPN,013,4213,JED,PK-GHH,BPN,15052026,1430,16052026,0220,33H
BPN,014,4114,BPN,PK-GHH,CGK,16052026,1400,16052026,1610,33H
BPN,014,4114,CGK,PK-GHH,JED,16052026,1710,17052026,0300,33H
BPN,014,4214,JED,PK-GHH,BPN,17052026,0430,17052026,1620,33H
BPN,015,4115,BPN,PK-GHH,CGK,18052026,0300,18052026,0510,33H
BPN,015,4115,CGK,PK-GHH,JED,18052026,0610,18052026,1600,33H
BPN,015,4215,JED,PK-GHH,BPN,18052026,1730,19052026,0520,33H
BPN,016,4116,BPN,PK-GHH,CGK,19052026,1330,19052026,1540,33H
BPN,016,4116,CGK,PK-GHH,JED,19052026,1640,20052026,0230,33H
BPN,016,4216,JED,PK-GHH,BPN,20052026,0400,20052026,1550,33H
BPN,017,4117,BPN,PK-GHH,SOC,20052026,1445,20052026,1640,33L
BPN,017,4117,SOC,PK-GHH,CGK,21052026,0040,21052026,0205,33L
BPN,017,4117,CGK,PK-GHH,JED,21052026,0305,21052026,1255,33L
BPN,017,4217,JED,PK-GHH,SOC,21052026,1425,22052026,0120,33L

